192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "PROPFIND / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "GET /evox/about HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "BADK / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "GET /browseDirectory.jsp HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "GET /.git/HEAD HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "GET /HNAP1 HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "GET /favicon.ico HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "GET /tasktracker.jsp HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "GET / HTTP/1.1" 200 5 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "GET / HTTP/1.1" 200 5 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "HEAD / HTTP/1.1" 200 0 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "POST / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "GET / HTTP/1.0" 200 5 "-" "-" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "GET / HTTP/1.1" 200 5 "-" "-" "-"
192.168.100.0 - - [25/Aug/2025:13:48:37 +0000] "GET / HTTP/1.1" 200 5 "-" "curl/7.88.1" "-"
192.168.100.0 - - [25/Aug/2025:13:50:48 +0000] "GET / HTTP/1.1" 200 5 "-" "curl/7.88.1" "-"
192.168.100.0 - - [25/Aug/2025:13:54:43 +0000] "GET / HTTP/1.1" 200 5 "-" "curl/7.88.1" "-"
192.168.100.0 - - [25/Aug/2025:13:54:47 +0000] "GET / HTTP/1.1" 200 5 "-" "curl/7.88.1" "-"
192.168.100.0 - - [25/Aug/2025:13:57:20 +0000] "GET / HTTP/1.1" 200 5 "-" "curl/7.88.1" "-"
192.168.100.0 - - [25/Aug/2025:14:04:59 +0000] "GET / HTTP/1.1" 200 5 "-" "curl/7.88.1" "-"
192.168.100.0 - - [25/Aug/2025:14:11:34 +0000] "GET / HTTP/1.1" 200 5 "-" "curl/7.88.1" "-"
192.168.100.0 - - [25/Aug/2025:14:13:18 +0000] "GET / HTTP/1.1" 200 5 "-" "curl/7.88.1" "-"
192.168.100.1 - - [26/Aug/2025:02:29:35 +0000] "GET / HTTP/1.0" 200 5 "-" "-" "-"
192.168.100.1 - - [26/Aug/2025:02:29:58 +0000] "PROPFIND / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [26/Aug/2025:02:29:58 +0000] "GET /tasktracker.jsp HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [26/Aug/2025:02:29:58 +0000] "GET /.git/HEAD HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [26/Aug/2025:02:29:58 +0000] "GET /status.jsp HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [26/Aug/2025:02:29:58 +0000] "GET /rs-status HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [26/Aug/2025:02:29:58 +0000] "GET /dfshealth.jsp HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [26/Aug/2025:02:29:58 +0000] "GET /browseDirectory.jsp HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [26/Aug/2025:02:29:58 +0000] "GET / HTTP/1.0" 200 5 "-" "-" "-"
192.168.100.1 - - [26/Aug/2025:02:29:58 +0000] "PROPFIND / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [26/Aug/2025:02:29:58 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [26/Aug/2025:02:29:58 +0000] "GET /nmaplowercheck1756175398 HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [26/Aug/2025:02:29:58 +0000] "GET /jobtracker.jsp HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [26/Aug/2025:02:29:58 +0000] "GET /flumemaster.jsp HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
